"State","hitdiffs","date_end","anxdiffs"
"AK",-20,2020-05-17,-0.147601833000378
"AK",-15,2020-05-24,0.363180988834407
"AK",4,2020-05-31,-0.106921987904972
"AK",2,2020-06-21,-0.311567726971764
"AK",10,2020-08-16,0.00848828622895204
"AK",8,2020-10-18,-0.023842505887821
"AK",73,2020-11-08,0.00482771390453607
"AK",-65,2020-11-15,0.346824853498699
"AK",12,2020-11-22,0.403824376764391
"AK",-3,2020-11-29,-0.00910928248537002
"AK",-12,2020-12-06,-0.07793155902699
"AK",7,2020-12-13,-0.14228409413988
"AK",21,2020-12-20,-0.1530095166587
"AK",-12,2020-12-27,-0.0015200650229199
"AK",0,2021-01-03,0.02372817691638
"AK",14,2021-01-10,0.02372817691637
"AK",-50,2021-01-31,-0.182645003567173
"AK",-4,2021-02-07,-0.032584680533623
"AK",1,2021-03-07,0.090890479009328
"AK",-17,2021-03-28,0.134987357774966
"AL",13,2020-05-17,-0.306280575185245
"AL",-1,2020-05-24,-0.190494785217348
"AL",4,2020-05-31,-0.0603315489790969
"AL",26,2020-06-07,0.164572667879935
"AL",-18,2020-06-14,0.14864798576118
"AL",17,2020-06-21,-0.245631112305966
"AL",-1,2020-06-28,-0.036308507779173
"AL",-1,2020-07-05,-0.0487907977696529
"AL",-15,2020-07-12,0.004499302548928
"AL",-26,2020-07-19,0.180032139430041
"AL",-41,2020-08-09,-0.033054024100988
"AL",6,2020-08-16,-0.033054024100989
"AL",11,2020-08-23,-0.033054024100989
"AL",-10,2020-08-30,-0.033054024100989
"AL",8,2020-09-06,0.134632390311104
"AL",1,2020-09-13,0.162580126046452
"AL",9,2020-09-20,-0.0543088751831829
"AL",-10,2020-09-27,-0.090457042054788
"AL",25,2020-10-04,0.0761281424320279
"AL",-23,2020-10-11,0.103892339846497
"AL",7,2020-10-18,-0.154357702866497
"AL",-9,2020-10-25,-0.197399376651996
"AL",0,2020-11-01,0.218026163249252
"AL",17,2020-11-08,0.287263753232789
"AL",-23,2020-11-15,0.03118227007218
"AL",6,2020-11-22,-0.01149797712127
"AL",-14,2020-11-29,-0.252667057627791
"AL",3,2020-12-06,-0.29286190437888
"AL",8,2020-12-13,0.019669133665161
"AL",12,2020-12-20,0.071757640005833
"AL",-22,2020-12-27,0.131433885794867
"AL",23,2021-01-03,0.141379926759705
"AL",-11,2021-01-10,0.141379926759705
"AL",22,2021-01-17,0.14137992675971
"AL",12,2021-01-24,-0.08180005113539
"AL",-4,2021-01-31,-0.118996714117902
"AL",-15,2021-02-07,-0.09839177832366
"AL",-18,2021-02-14,-0.094957622357953
"AL",13,2021-02-21,-0.0987662409317039
"AL",-6,2021-02-28,-0.0994010106939951
"AL",44,2021-03-07,0.0054652876625001
"AL",-42,2021-03-14,0.022943004055251
"AL",2,2021-03-21,0.122152290969085
"AL",1,2021-03-28,0.138687172121391
"AR",20,2020-05-17,-0.248316290805594
"AR",1,2020-05-24,0.146206166138416
"AR",19,2020-05-31,0.447257834313579
"AR",10,2020-06-07,-0.378944785807299
"AR",-32,2020-06-14,-0.058824744132875
"AR",21,2020-06-21,-0.09079487029234
"AR",-17,2020-06-28,0.102396290650374
"AR",-1,2020-07-05,0.223876990309892
"AR",23,2020-07-12,0.001885121823473
"AR",-38,2020-07-19,-0.040820965655408
"AR",9,2020-07-26,-0.0319723585583119
"AR",9,2020-08-02,-0.035720825444719
"AR",-37,2020-08-09,-0.03572082544472
"AR",4,2020-08-16,-0.03572082544472
"AR",2,2020-08-23,-0.035720825444719
"AR",7,2020-08-30,-0.03572082544472
"AR",-5,2020-09-06,0.179494177710608
"AR",8,2020-09-13,0.215363344903165
"AR",9,2020-09-20,-0.275929348506715
"AR",14,2020-09-27,-0.357811464075024
"AR",-12,2020-10-04,0.136579715987555
"AR",-14,2020-10-11,0.218978245997985
"AR",2,2020-10-18,-0.0749116892945541
"AR",32,2020-10-25,-0.123893345176645
"AR",-25,2020-11-01,0.112618933722304
"AR",44,2020-11-08,0.152037646872129
"AR",-41,2020-11-15,-0.108661654340982
"AR",4,2020-11-22,-0.1521115378765
"AR",-23,2020-11-29,0.115146512720301
"AR",3,2020-12-06,0.159689521153101
"AR",2,2020-12-13,-0.1220731593912
"AR",14,2020-12-20,-0.169033606148584
"AR",32,2020-12-27,0.085734500800726
"AR",-10,2021-01-03,0.128195851958944
"AR",4,2021-01-10,0.128195851958943
"AR",-8,2021-01-17,0.128195851958946
"AR",-24,2021-01-24,-0.09110427783811
"AR",0,2021-01-31,-0.127654299470949
"AR",27,2021-02-07,-0.001943396862362
"AR",-23,2021-02-14,0.01900842023907
"AR",-15,2021-02-21,0.499687527162421
"AR",15,2021-02-28,0.57980071164964
"AR",14,2021-03-07,-0.43351315568477
"AR",-15,2021-03-14,-0.60239880024051
"AR",10,2021-03-21,-0.141861585360027
"AR",-18,2021-03-28,-0.0651053828799451
"AZ",7,2020-05-17,-0.226138727168619
"AZ",-2,2020-05-24,-0.147325379669632
"AZ",2,2020-05-31,-0.196072074762807
"AZ",36,2020-06-07,0.0294859057674851
"AZ",-15,2020-06-14,-0.091991205256117
"AZ",24,2020-06-21,0.311254853643635
"AZ",-42,2020-06-28,0.160021079176797
"AZ",42,2020-07-05,-0.139480485302177
"AZ",-1,2020-07-12,0.377108534560555
"AZ",-55,2020-07-19,0.41380359654645
"AZ",16,2020-07-26,-0.01660107069961
"AZ",12,2020-08-02,-0.15748586773063
"AZ",-57,2020-08-09,-0.15748586773063
"AZ",-4,2020-08-16,-0.15748586773063
"AZ",1,2020-08-23,-0.157485867730629
"AZ",-6,2020-08-30,-0.15748586773063
"AZ",4,2020-09-06,-0.083820847835444
"AZ",1,2020-09-13,-0.07154334451958
"AZ",39,2020-09-20,0.063237838813776
"AZ",-28,2020-09-27,0.0857013693693339
"AZ",1,2020-10-04,0.0133001785638921
"AZ",26,2020-10-11,0.00123331342965094
"AZ",-10,2020-10-18,0.087308565982778
"AZ",-4,2020-10-25,0.1016544414083
"AZ",4,2020-11-01,0.117016637189712
"AZ",25,2020-11-08,0.11957700315328
"AZ",-32,2020-11-15,0.01769566332759
"AZ",34,2020-11-22,0.00071544002330004
"AZ",-20,2020-11-29,-0.11747934319996
"AZ",-20,2020-12-06,-0.137178473737175
"AZ",7,2020-12-13,-0.00932743951767001
"AZ",16,2020-12-20,0.0119810661855799
"AZ",8,2020-12-27,-0.030448625011953
"AZ",12,2021-01-03,-0.037520240211541
"AZ",-18,2021-01-10,-0.037520240211541
"AZ",-13,2021-01-17,-0.037520240211542
"AZ",-3,2021-01-24,0.017226398737306
"AZ",24,2021-01-31,0.026350838562113
"AZ",-12,2021-02-07,0.018833749322982
"AZ",-11,2021-02-14,0.01758090111646
"AZ",-7,2021-02-21,-0.113543421694253
"AZ",26,2021-02-28,-0.135397475496037
"AZ",-25,2021-03-07,0.097634834113594
"AZ",15,2021-03-14,0.136473552381865
"AZ",24,2021-03-21,0.018841760727262
"AZ",-40,2021-03-28,-0.000763537881839027
"CA",6,2020-05-17,0.0778759910116821
"CA",-11,2020-05-24,-0.118298251995635
"CA",1,2020-05-31,0.087783413991082
"CA",36,2020-06-07,0.0229589614619939
"CA",-37,2020-06-14,-0.00567353938366699
"CA",13,2020-06-21,0.031007381401442
"CA",24,2020-06-28,-0.167073736258681
"CA",-15,2020-07-05,0.012740278107063
"CA",-5,2020-07-12,0.265092325195748
"CA",20,2020-07-19,0.0773473076161699
"CA",-12,2020-07-26,-0.053388076380786
"CA",3,2020-08-02,-0.066200486732536
"CA",-80,2020-08-09,-0.066200486732536
"CA",6,2020-08-16,-0.066200486732536
"CA",-6,2020-08-23,-0.066200486732536
"CA",-3,2020-08-30,-0.066200486732537
"CA",2,2020-09-06,0.0251342932031829
"CA",1,2020-09-13,0.040356756525802
"CA",16,2020-09-20,0.037788165720384
"CA",-7,2020-09-27,0.037360067252815
"CA",17,2020-10-04,0.09279490636733
"CA",-1,2020-10-11,0.102034046219749
"CA",3,2020-10-18,0.052576898212629
"CA",-6,2020-10-25,0.0443340402114429
"CA",15,2020-11-01,0.029251189232946
"CA",3,2020-11-08,0.0267373807365351
"CA",-3,2020-11-15,0.0545413577955001
"CA",52,2020-11-22,0.0591753539719899
"CA",-49,2020-11-29,-0.1218094494554
"CA",49,2020-12-06,-0.15197358335997
"CA",0,2020-12-13,0.00444786602368796
"CA",0,2020-12-20,0.030518107587632
"CA",0,2020-12-27,0.0102913724361561
"CA",0,2021-01-03,0.00692024991090889
"CA",-39,2021-01-10,0.00692024991091
"CA",-6,2021-01-17,0.006920249910909
"CA",1,2021-01-24,-0.0161029024630439
"CA",44,2021-01-31,-0.019940094525369
"CA",-64,2021-02-07,-0.0256415146422
"CA",-5,2021-02-14,-0.026591751328339
"CA",4,2021-02-21,-0.075135696501997
"CA",17,2021-02-28,-0.0832263540309399
"CA",0,2021-03-07,0.010676970224488
"CA",-19,2021-03-14,0.02632752426706
"CA",39,2021-03-21,0.134716217769294
"CA",-39,2021-03-28,0.152781000019663
"CO",-33,2020-05-17,0.141251977215647
"CO",16,2020-05-24,-0.10974122812919
"CO",-2,2020-05-31,-0.000538554406662062
"CO",-9,2020-06-07,0.39288250752228
"CO",-3,2020-06-14,0.149672882463524
"CO",-6,2020-06-21,-0.443763622988723
"CO",23,2020-06-28,0.152004802253757
"CO",-30,2020-07-05,0.096377624928762
"CO",8,2020-07-12,0.0712539262119189
"CO",3,2020-07-19,0.426812673366975
"CO",6,2020-07-26,0.0693426240771902
"CO",25,2020-08-02,-0.1227698977623
"CO",-56,2020-08-09,-0.12276989776229
"CO",11,2020-08-16,-0.1227698977623
"CO",-12,2020-08-23,-0.122769897762292
"CO",1,2020-08-30,-0.122769897762295
"CO",5,2020-09-06,-0.011388966738032
"CO",0,2020-09-13,0.00717452176601097
"CO",15,2020-09-20,0.0413131203211481
"CO",-6,2020-09-27,0.0470028867470049
"CO",3,2020-10-04,-0.139129174793716
"CO",0,2020-10-11,-0.170151185050503
"CO",28,2020-10-18,0.079343464103511
"CO",-13,2020-10-25,0.120925905629181
"CO",39,2020-11-01,0.115796008915603
"CO",17,2020-11-08,0.114941026130009
"CO",-56,2020-11-15,0.19519227404605
"CO",32,2020-11-22,0.20856748203205
"CO",-43,2020-11-29,-0.15735346839486
"CO",-8,2020-12-06,-0.21834029346601
"CO",4,2020-12-13,0.13528830861569
"CO",16,2020-12-20,0.19422640896264
"CO",-9,2020-12-27,-0.04852293231703
"CO",16,2021-01-03,-0.08898115586363
"CO",-2,2021-01-10,-0.08898115586363
"CO",-10,2021-01-17,-0.08898115586364
"CO",5,2021-01-24,0.01583081043302
"CO",3,2021-01-31,0.0332994714824499
"CO",3,2021-02-07,-0.151929807257572
"CO",-27,2021-02-14,-0.182801353714248
"CO",9,2021-02-21,0.130637023236827
"CO",18,2021-02-28,0.182876752728673
"CO",1,2021-03-07,0.11212664959892
"CO",-11,2021-03-14,0.10033496574396
"CO",15,2021-03-21,-0.16222650327131
"CO",-37,2021-03-28,-0.205986748107186
"CT",-11,2020-05-17,-0.264101959322251
"CT",10,2020-05-24,-0.378048950824511
"CT",-3,2020-05-31,0.373752327257269
"CT",20,2020-06-07,-0.110501293450851
"CT",-22,2020-06-14,0.336505445287044
"CT",29,2020-06-21,0.0735856984481699
"CT",-12,2020-06-28,-0.300223513728649
"CT",-32,2020-07-05,0.00328746373254396
"CT",16,2020-07-12,-0.112307190352394
"CT",-26,2020-07-19,-0.118481162655777
"CT",40,2020-07-26,-0.011737129973511
"CT",-12,2020-08-02,0.015255756062442
"CT",-42,2020-08-09,0.015255756062441
"CT",5,2020-08-16,0.015255756062442
"CT",0,2020-08-23,0.015255756062442
"CT",-5,2020-08-30,0.015255756062442
"CT",7,2020-09-06,0.318412746208665
"CT",2,2020-09-13,0.368938911233033
"CT",36,2020-09-20,-0.17252071177684
"CT",-12,2020-09-27,-0.262763982278492
"CT",26,2020-10-04,-0.109420190966544
"CT",-31,2020-10-11,-0.083862892414554
"CT",-1,2020-10-18,0.031236462821971
"CT",23,2020-10-25,0.050419688694724
"CT",10,2020-11-01,0.07026371713499
"CT",-11,2020-11-08,0.073571055208367
"CT",-16,2020-11-15,-0.100894607985555
"CT",6,2020-11-22,-0.129972218517875
"CT",-2,2020-11-29,0.102575913237635
"CT",-25,2020-12-06,0.141333935196887
"CT",3,2020-12-13,0.010178612428857
"CT",12,2020-12-20,-0.0116806080324819
"CT",33,2020-12-27,0.100952241087101
"CT",-27,2021-01-03,0.11972438260703
"CT",-2,2021-01-10,0.11972438260703
"CT",4,2021-01-17,0.11972438260702
"CT",-16,2021-01-24,0.0201432078688699
"CT",41,2021-01-31,0.00354634541249998
"CT",-28,2021-02-07,-0.08396287814017
"CT",-4,2021-02-14,-0.0985477487322799
"CT",16,2021-02-21,-0.214917237404833
"CT",6,2021-02-28,-0.234312152183589
"CT",-14,2021-03-07,-0.055254203816244
"CT",-4,2021-03-14,-0.025411212421687
"CT",27,2021-03-21,0.217204951699842
"CT",1,2021-03-28,0.257640979053431
"DE",-14,2020-05-17,0.272242701283697
"DE",34,2020-05-24,0.12062424781669
"DE",-21,2020-05-31,-0.359034940330442
"DE",27,2020-06-07,-0.134142586331594
"DE",-36,2020-06-14,0.019167309455239
"DE",23,2020-06-21,-0.0436425942431899
"DE",11,2020-06-28,0.095836718123649
"DE",-17,2020-07-05,0.04487907743877
"DE",-16,2020-07-12,0.261537879797325
"DE",-10,2020-07-19,-0.039954795362269
"DE",61,2020-07-26,-0.0797943455981199
"DE",-6,2020-08-16,-0.0306200523071319
"DE",-2,2020-08-23,-0.030620052307133
"DE",2,2020-08-30,-0.030620052307132
"DE",-2,2020-09-06,-0.084294487168329
"DE",13,2020-09-13,-0.093240226311863
"DE",8,2020-09-20,0.099798201503374
"DE",11,2020-09-27,0.131971272805914
"DE",56,2020-10-04,0.070734978600022
"DE",-12,2020-11-01,0.439782556517146
"DE",27,2020-11-08,0.50736742784562
"DE",-43,2020-11-15,-0.35235770585207
"DE",24,2020-11-22,-0.495645228135013
"DE",-44,2020-11-29,0.043952452211294
"DE",5,2020-12-06,0.133885398935679
"DE",-3,2020-12-13,0.32522302052866
"DE",11,2020-12-20,0.35711262412749
"DE",14,2020-12-27,-0.15730380069988
"DE",21,2021-01-03,-0.24303987150444
"DE",-42,2021-01-10,-0.24303987150444
"DE",3,2021-01-17,-0.243039871504441
"DE",13,2021-01-24,0.207814759372111
"DE",32,2021-02-21,-0.065837686281133
"DE",36,2021-03-21,0.302715208165719
"DE",-36,2021-03-28,0.395034036095371
"FL",-6,2020-05-17,-0.231955642190121
"FL",5,2020-05-24,-0.012412679330613
"FL",-4,2020-05-31,0.157797916403678
"FL",17,2020-06-07,0.170482164800889
"FL",-2,2020-06-14,-0.013849768869634
"FL",-3,2020-06-21,-0.114645896849369
"FL",14,2020-06-28,0.301353948496228
"FL",-30,2020-07-05,-0.168915077216313
"FL",23,2020-07-12,0.225296788240423
"FL",-25,2020-07-19,-0.28512237155746
"FL",33,2020-07-26,-0.153820153194083
"FL",-20,2020-08-02,0.0220172208102291
"FL",-34,2020-08-09,0.0220172208102289
"FL",4,2020-08-16,0.0220172208102291
"FL",-3,2020-08-23,0.0220172208102299
"FL",-3,2020-08-30,0.0220172208102291
"FL",4,2020-09-06,-0.121717674528698
"FL",4,2020-09-13,-0.145673490418519
"FL",21,2020-09-20,0.090381923815297
"FL",-19,2020-09-27,0.129724492854267
"FL",14,2020-10-04,0.101495708640818
"FL",-3,2020-10-11,0.096790911271911
"FL",0,2020-10-18,-0.113542335656298
"FL",0,2020-10-25,-0.148597876810999
"FL",17,2020-11-01,0.114315759629303
"FL",-7,2020-11-08,0.158134699036019
"FL",-15,2020-11-15,0.0996299785976159
"FL",18,2020-11-22,0.0898791918578701
"FL",-16,2020-11-29,0.18693892464484
"FL",-16,2020-12-06,0.203115546776
"FL",9,2020-12-13,-0.27137604508217
"FL",15,2020-12-20,-0.350457977058544
"FL",16,2020-12-27,-0.100741829494581
"FL",-16,2021-01-03,-0.059122471567254
"FL",2,2021-01-10,-0.0591224715672539
"FL",-5,2021-01-17,-0.059122471567254
"FL",18,2021-01-24,0.013088661525172
"FL",17,2021-01-31,0.0251238503739111
"FL",-18,2021-02-07,0.17337233137491
"FL",-10,2021-02-14,0.198080411541744
"FL",2,2021-02-21,-0.110119864413735
"FL",26,2021-02-28,-0.161486577072981
"FL",-21,2021-03-07,0.184067512952411
"FL",-13,2021-03-14,0.241659861289975
"FL",28,2021-03-21,-0.238931608538652
"FL",-29,2021-03-28,-0.319030186843424
"GA",12,2020-05-17,-0.253148679744106
"GA",-1,2020-05-24,0.082942356498163
"GA",8,2020-05-31,-0.042476607433295
"GA",8,2020-06-07,0.149717830574579
"GA",-17,2020-06-14,-0.00928752463841309
"GA",40,2020-06-21,0.096411672055094
"GA",-22,2020-06-28,0.042258343115994
"GA",-16,2020-07-05,-0.096214160957987
"GA",18,2020-07-12,-0.00388200270703898
"GA",-36,2020-07-19,0.258453133222957
"GA",8,2020-07-26,0.053417096401691
"GA",6,2020-08-02,-0.062563676460678
"GA",-27,2020-08-09,-0.0625636764606781
"GA",8,2020-08-16,-0.062563676460678
"GA",-4,2020-08-23,-0.0625636764606791
"GA",-1,2020-08-30,-0.062563676460678
"GA",3,2020-09-06,0.027785217605852
"GA",0,2020-09-13,0.0428433666169401
"GA",16,2020-09-20,-0.016364100441274
"GA",-14,2020-09-27,-0.026232011617643
"GA",9,2020-10-04,-0.038834621287411
"GA",14,2020-10-11,-0.040935056232372
"GA",-9,2020-10-18,0.138922733692054
"GA",-12,2020-10-25,0.168899032012793
"GA",9,2020-11-01,-0.00209221578236096
"GA",23,2020-11-08,-0.030590757081552
"GA",-28,2020-11-15,0.098571673641955
"GA",15,2020-11-22,0.12009874542921
"GA",-12,2020-11-29,-0.0799359872070089
"GA",-12,2020-12-06,-0.11327510931304
"GA",11,2020-12-13,0.0313418896477811
"GA",14,2020-12-20,0.055444722807919
"GA",-9,2020-12-27,-0.00614899453218609
"GA",2,2021-01-03,-0.0164146140888699
"GA",5,2021-01-10,-0.016414614088869
"GA",7,2021-01-17,-0.016414614088869
"GA",10,2021-01-24,0.260781852855063
"GA",28,2021-01-31,0.30698126401238
"GA",-40,2021-02-07,-0.19860424737714
"GA",-15,2021-02-14,-0.282868499275399
"GA",9,2021-02-21,-0.156265542323993
"GA",22,2021-02-28,-0.135165049498759
"GA",-12,2021-03-07,1.22550250190034e-05
"GA",-18,2021-03-14,0.022541805778982
"GA",23,2021-03-21,-0.035695862519722
"GA",-25,2021-03-28,-0.045402140569506
"HI",50,2020-05-17,-0.109148946290183
"HI",-49,2020-05-24,-0.084114212344342
"HI",-8,2020-05-31,-0.025756682065424
"HI",43,2020-06-07,-0.144294050600771
"HI",-33,2020-06-14,0.12894888087741
"HI",3,2020-06-21,-0.170546857862259
"HI",-22,2020-06-28,0.097853511927225
"HI",-9,2020-07-05,0.06720654303718
"HI",44,2020-07-12,-0.01140118640377
"HI",-24,2020-07-19,0.383697498713554
"HI",-21,2020-07-26,0.103345062351922
"HI",80,2020-08-02,-0.071772639169891
"HI",1,2020-08-09,-0.0717726391698911
"HI",0,2020-08-16,-0.07177263916989
"HI",0,2020-08-23,-0.071772639169891
"HI",0,2020-08-30,-0.0717726391698911
"HI",0,2020-09-06,0.106238420664604
"HI",0,2020-09-13,0.13590693063702
"HI",0,2020-09-20,-0.193971272754503
"HI",0,2020-09-27,-0.248950973319758
"HI",-9,2020-10-04,0.052533962137262
"HI",-61,2020-10-11,0.102781451380099
"HI",33,2020-10-18,0.074411773418976
"HI",30,2020-10-25,0.069683493758789
"HI",-78,2020-11-01,0.920134378556967
"HI",5,2020-11-08,1.06187619269
"HI",8,2020-11-15,-0.74097281683014
"HI",13,2020-11-22,-1.04144765175016
"HI",-22,2020-11-29,-0.280941446075939
"HI",-7,2020-12-06,-0.154190411796902
"HI",10,2020-12-13,0.131261431856264
"HI",45,2020-12-20,0.178836739131791
"HI",-19,2020-12-27,-0.031514002019392
"HI",18,2021-01-03,-0.066572458877923
"HI",-27,2021-01-10,-0.0665724588779231
"HI",-12,2021-01-17,-0.066572458877923
"HI",-13,2021-01-24,0.153681854709906
"HI",-6,2021-02-14,-0.0929889037105961
"HI",6,2021-02-21,-0.0887351012042159
"HI",81,2021-02-28,-0.08802613411982
"HI",0,2021-03-07,-0.034096005819859
"HI",15,2021-03-28,0.00493769661036103
"IA",-7,2020-05-17,-0.012275498668257
"IA",1,2020-05-24,-0.027442631789803
"IA",-9,2020-05-31,0.495569360317577
"IA",3,2020-06-07,0.00967596410558802
"IA",20,2020-06-14,-0.0337299750918321
"IA",-25,2020-06-21,0.450566077295582
"IA",-5,2020-06-28,-0.12079672238606
"IA",2,2020-07-05,-0.308001245820004
"IA",16,2020-07-12,-0.286054174523357
"IA",-4,2020-07-19,0.00670632269470206
"IA",-22,2020-07-26,0.04632114354969
"IA",39,2020-08-02,0.014090416432771
"IA",-51,2020-08-09,0.0140904164327701
"IA",1,2020-08-16,0.014090416432771
"IA",3,2020-08-23,0.014090416432771
"IA",0,2020-08-30,0.014090416432771
"IA",-5,2020-09-06,0.030023816129738
"IA",7,2020-09-13,0.0326793827459
"IA",3,2020-09-20,0.054244624537239
"IA",6,2020-09-27,0.0578388315024639
"IA",30,2020-10-04,-0.021297608430784
"IA",-44,2020-10-11,-0.034487015086324
"IA",29,2020-10-18,0.025448173367845
"IA",-21,2020-10-25,0.0354373714435401
"IA",16,2020-11-01,0.540227587295237
"IA",12,2020-11-08,0.62435928993719
"IA",-16,2020-11-15,-0.40313629257759
"IA",4,2020-11-22,-0.57438555633006
"IA",-11,2020-11-29,-0.0535794726246629
"IA",-10,2020-12-06,0.033221541326231
"IA",4,2020-12-13,0.194221886323662
"IA",10,2020-12-20,0.22105527715657
"IA",33,2020-12-27,-0.16273656005397
"IA",-27,2021-01-03,-0.22670186625573
"IA",7,2021-01-10,-0.226701866255733
"IA",-28,2021-01-17,-0.226701866255729
"IA",29,2021-01-24,0.258631908394512
"IA",-19,2021-01-31,0.33952087083622
"IA",14,2021-02-07,-0.15430197474053
"IA",-10,2021-02-14,-0.236605782336652
"IA",3,2021-02-21,-0.090365591789377
"IA",28,2021-02-28,-0.065992226698164
"IA",-42,2021-03-07,0.0781888502014999
"IA",16,2021-03-14,0.102219029684776
"IA",11,2021-03-21,-0.068998442372459
"IA",-6,2021-03-28,-0.097534687715332
"ID",-12,2020-05-17,0.184675929273679
"ID",32,2020-05-24,-0.075045057884141
"ID",-5,2020-05-31,0.306799092303041
"ID",-6,2020-06-07,0.00372985097675405
"ID",1,2020-06-14,-0.172505917733916
"ID",-24,2020-06-21,0.68218853786439
"ID",55,2020-06-28,-0.14915609852384
"ID",-61,2020-07-05,-0.539444258345098
"ID",18,2020-07-12,0.171106490260613
"ID",12,2020-07-19,1.00725531556045
"ID",40,2020-07-26,0.1757273246618
"ID",-38,2020-08-02,-0.24716293484238
"ID",-34,2020-08-09,-0.24716293484239
"ID",-1,2020-08-16,-0.24716293484238
"ID",2,2020-09-06,0.045561447896891
"ID",-11,2020-09-27,-0.01377746322222
